seed,epoch,test-loss,total-variance,total-acc,test-acc_feature0-linear,test-acc_feature1-xor_xor_xor,test-loss_feature0-linear,test-loss_feature1-xor_xor_xor,rep-R2_feature0-linear,rep-R2_feature1-xor_xor_xor
0,23300,0.34731585,27.86603928,0.74462891,1.00000000,0.48925781,0.00017907,0.69445264,0.00000000,0.00000000
0,23400,0.34731689,27.90650177,0.74462891,1.00000000,0.48925781,0.00017819,0.69445562,0.00000000,0.00000000
0,23500,0.34731704,27.94612885,0.74462891,1.00000000,0.48925781,0.00017734,0.69445664,0.00000000,0.00000000
0,23600,0.34731716,27.98390961,0.74511719,1.00000000,0.49023438,0.00017658,0.69445771,0.00000000,0.00000000
0,23700,0.34731543,28.02408409,0.74511719,1.00000000,0.49023438,0.00017579,0.69445509,0.00000000,0.00000000
0,23800,0.34731454,28.06277084,0.74511719,1.00000000,0.49023438,0.00017505,0.69445395,0.00000000,0.00000000
0,23900,0.34731367,28.10116959,0.74560547,1.00000000,0.49121094,0.00017429,0.69445306,0.00000000,0.00000000
0,24000,0.34731629,28.13991928,0.74609375,1.00000000,0.49218750,0.00017350,0.69445908,0.00000000,0.00000000
0,24100,0.34731680,28.17886353,0.74658203,1.00000000,0.49316406,0.00017273,0.69446087,0.00000000,0.00000000
0,24200,0.34731808,28.21755600,0.74658203,1.00000000,0.49316406,0.00017196,0.69446421,0.00000000,0.00000000
0,24300,0.34732121,28.25753403,0.74609375,1.00000000,0.49218750,0.00017114,0.69447118,0.00000000,0.00000000
0,24400,0.34732306,28.30012512,0.74609375,1.00000000,0.49218750,0.00017025,0.69447583,0.00000000,0.00000000
0,24500,0.34732395,28.34193802,0.74609375,1.00000000,0.49218750,0.00016941,0.69447857,0.00000000,0.00000000
0,24600,0.34732625,28.38351440,0.74609375,1.00000000,0.49218750,0.00016859,0.69448388,0.00000000,0.00000000
0,24700,0.34732687,28.42324066,0.74560547,1.00000000,0.49121094,0.00016783,0.69448584,0.00000000,0.00000000
0,24800,0.34732917,28.46402359,0.74707031,1.00000000,0.49414062,0.00016704,0.69449127,0.00000000,0.00000000
0,24900,0.34733039,28.50215340,0.74755859,1.00000000,0.49511719,0.00016633,0.69449449,0.00000000,0.00000000
0,25000,0.34733161,28.54104805,0.74707031,1.00000000,0.49414062,0.00016564,0.69449759,0.00000000,0.00000000
0,25100,0.34733364,28.57933044,0.74707031,1.00000000,0.49414062,0.00016496,0.69450229,0.00000000,0.00000000
0,25200,0.34733614,28.61702728,0.74755859,1.00000000,0.49511719,0.00016429,0.69450802,0.00000000,0.00000000
0,25300,0.34733641,28.65532684,0.74755859,1.00000000,0.49511719,0.00016361,0.69450915,0.00000000,0.00000000
0,25400,0.34733883,28.69498444,0.74755859,1.00000000,0.49511719,0.00016291,0.69451475,0.00000000,0.00000000
0,25500,0.34734091,28.73370361,0.74755859,1.00000000,0.49511719,0.00016225,0.69451964,0.00000000,0.00000000
0,25600,0.34734195,28.77153015,0.74804688,1.00000000,0.49609375,0.00016162,0.69452232,0.00000000,0.00000000
0,25700,0.34734309,28.81085014,0.74853516,1.00000000,0.49707031,0.00016096,0.69452524,0.00000000,0.00000000
0,25800,0.34734327,28.85062027,0.74804688,1.00000000,0.49609375,0.00016031,0.69452620,0.00000000,0.00000000
0,25900,0.34734592,28.89091110,0.74755859,1.00000000,0.49511719,0.00015967,0.69453216,0.00000000,0.00000000
0,26000,0.34734613,28.92953110,0.74804688,1.00000000,0.49609375,0.00015905,0.69453323,0.00000000,0.00000000
0,26100,0.34734976,28.96983719,0.74755859,1.00000000,0.49511719,0.00015840,0.69454116,0.00000000,0.00000000
0,26200,0.34735173,29.01207733,0.74707031,1.00000000,0.49414062,0.00015769,0.69454581,0.00000000,0.00000000
0,26300,0.34735385,29.05377197,0.74658203,1.00000000,0.49316406,0.00015701,0.69455063,0.00000000,0.00000000
0,26400,0.34735686,29.09316254,0.74707031,1.00000000,0.49414062,0.00015638,0.69455731,0.00000000,0.00000000
0,26500,0.34735984,29.13358498,0.74804688,1.00000000,0.49609375,0.00015576,0.69456387,0.00000000,0.00000000
0,26600,0.34736323,29.17553711,0.74853516,1.00000000,0.49707031,0.00015511,0.69457138,0.00000000,0.00000000
0,26700,0.34736624,29.21628380,0.74853516,1.00000000,0.49707031,0.00015450,0.69457805,0.00000000,0.00000000
0,26800,0.34736878,29.25516510,0.74804688,1.00000000,0.49609375,0.00015393,0.69458365,0.00000000,0.00000000
0,26900,0.34737155,29.29503059,0.74755859,1.00000000,0.49511719,0.00015335,0.69458973,0.00000000,0.00000000
0,27000,0.34737551,29.33503342,0.74755859,1.00000000,0.49511719,0.00015278,0.69459820,0.00000000,0.00000000
0,27100,0.34737724,29.37382507,0.74755859,1.00000000,0.49511719,0.00015221,0.69460237,0.00000000,0.00000000
0,27200,0.34738204,29.41444397,0.74658203,1.00000000,0.49316406,0.00015163,0.69461244,0.00000000,0.00000000
0,27300,0.34738535,29.45331383,0.74658203,1.00000000,0.49316406,0.00015107,0.69461954,0.00000000,0.00000000
0,27400,0.34738976,29.49214172,0.74658203,1.00000000,0.49316406,0.00015051,0.69462895,0.00000000,0.00000000
0,27500,0.34739447,29.53145027,0.74560547,1.00000000,0.49121094,0.00014994,0.69463891,0.00000000,0.00000000
0,27600,0.34739846,29.57293320,0.74658203,1.00000000,0.49316406,0.00014934,0.69464755,0.00000000,0.00000000
0,27700,0.34740126,29.61479759,0.74609375,1.00000000,0.49218750,0.00014873,0.69465381,0.00000000,0.00000000
0,27800,0.34740478,29.65523148,0.74658203,1.00000000,0.49316406,0.00014819,0.69466138,0.00000000,0.00000000
0,27900,0.34740743,29.69557953,0.74609375,1.00000000,0.49218750,0.00014766,0.69466722,0.00000000,0.00000000
0,28000,0.34740925,29.73599434,0.74658203,1.00000000,0.49316406,0.00014716,0.69467127,0.00000000,0.00000000
0,28100,0.34741467,29.77529144,0.74658203,1.00000000,0.49316406,0.00014666,0.69468272,0.00000000,0.00000000
0,28200,0.34741968,29.81921387,0.74511719,1.00000000,0.49023438,0.00014609,0.69469327,0.00000000,0.00000000
0,28300,0.34742367,29.86537170,0.74560547,1.00000000,0.49121094,0.00014548,0.69470185,0.00000000,0.00000000
0,28400,0.34742579,29.90611076,0.74560547,1.00000000,0.49121094,0.00014495,0.69470668,0.00000000,0.00000000
0,28500,0.34743100,29.94685173,0.74511719,1.00000000,0.49023438,0.00014439,0.69471765,0.00000000,0.00000000
0,28600,0.34743577,29.98731804,0.74609375,1.00000000,0.49218750,0.00014388,0.69472766,0.00000000,0.00000000
0,28700,0.34744138,30.02961922,0.74707031,1.00000000,0.49414062,0.00014330,0.69473946,0.00000000,0.00000000
0,28800,0.34744456,30.06764030,0.74658203,1.00000000,0.49316406,0.00014281,0.69474638,0.00000000,0.00000000
0,28900,0.34744865,30.10540009,0.74658203,1.00000000,0.49316406,0.00014233,0.69475496,0.00000000,0.00000000
0,29000,0.34745467,30.14340973,0.74609375,1.00000000,0.49218750,0.00014184,0.69476748,0.00000000,0.00000000
0,29100,0.34746087,30.18013763,0.74560547,1.00000000,0.49121094,0.00014137,0.69478029,0.00000000,0.00000000
0,29200,0.34746578,30.21758080,0.74658203,1.00000000,0.49316406,0.00014086,0.69479072,0.00000000,0.00000000
0,29300,0.34747288,30.25833511,0.74658203,1.00000000,0.49316406,0.00014026,0.69480550,0.00000000,0.00000000
0,29400,0.34748039,30.29864502,0.74560547,1.00000000,0.49121094,0.00013974,0.69482112,0.00000000,0.00000000
0,29500,0.34748748,30.33780289,0.74609375,1.00000000,0.49218750,0.00013920,0.69483572,0.00000000,0.00000000
0,29600,0.34749392,30.37532616,0.74658203,1.00000000,0.49316406,0.00013869,0.69484919,0.00000000,0.00000000
0,29700,0.34750241,30.41420746,0.74609375,1.00000000,0.49218750,0.00013814,0.69486678,0.00000000,0.00000000
0,29800,0.34751058,30.45191765,0.74658203,1.00000000,0.49316406,0.00013761,0.69488353,0.00000000,0.00000000
0,29900,0.34751517,30.48697281,0.74755859,1.00000000,0.49511719,0.00013715,0.69489318,0.00000000,0.00000000
0,30000,0.34752244,30.52331543,0.74755859,1.00000000,0.49511719,0.00013666,0.69490826,0.00000000,0.00000000
0,30100,0.34752873,30.55886650,0.74707031,1.00000000,0.49414062,0.00013620,0.69492126,0.00000000,0.00000000
0,30200,0.34753567,30.59497261,0.74707031,1.00000000,0.49414062,0.00013574,0.69493568,0.00000000,0.00000000
0,30300,0.34754226,30.63120651,0.74609375,1.00000000,0.49218750,0.00013528,0.69494927,0.00000000,0.00000000
0,30400,0.34754759,30.66443634,0.74560547,1.00000000,0.49121094,0.00013490,0.69496024,0.00000000,0.00000000
0,30500,0.34755462,30.69970703,0.74609375,1.00000000,0.49218750,0.00013451,0.69497478,0.00000000,0.00000000
0,30600,0.34756106,30.73593521,0.74707031,1.00000000,0.49414062,0.00013411,0.69498801,0.00000000,0.00000000
0,30700,0.34756726,30.77132034,0.74707031,1.00000000,0.49414062,0.00013372,0.69500071,0.00000000,0.00000000
0,30800,0.34757316,30.80695343,0.74658203,1.00000000,0.49316406,0.00013330,0.69501299,0.00000000,0.00000000
0,30900,0.34757927,30.84277534,0.74658203,1.00000000,0.49316406,0.00013291,0.69502568,0.00000000,0.00000000
0,31000,0.34758565,30.87786865,0.74658203,1.00000000,0.49316406,0.00013253,0.69503880,0.00000000,0.00000000
0,31100,0.34759092,30.91393471,0.74658203,1.00000000,0.49316406,0.00013213,0.69504964,0.00000000,0.00000000
0,31200,0.34759718,30.95011330,0.74804688,1.00000000,0.49609375,0.00013172,0.69506270,0.00000000,0.00000000
0,31300,0.34760350,30.98485947,0.74804688,1.00000000,0.49609375,0.00013133,0.69507551,0.00000000,0.00000000
0,31400,0.34761131,31.02145004,0.74804688,1.00000000,0.49609375,0.00013094,0.69509172,0.00000000,0.00000000
0,31500,0.34761730,31.05569458,0.74804688,1.00000000,0.49609375,0.00013058,0.69510400,0.00000000,0.00000000
0,31600,0.34762704,31.09111786,0.74707031,1.00000000,0.49414062,0.00013022,0.69512379,0.00000000,0.00000000
0,31700,0.34763604,31.12804222,0.74853516,1.00000000,0.49707031,0.00012983,0.69514221,0.00000000,0.00000000
0,31800,0.34764344,31.16358566,0.74902344,1.00000000,0.49804688,0.00012945,0.69515741,0.00000000,0.00000000
0,31900,0.34764951,31.19839859,0.75000000,1.00000000,0.50000000,0.00012912,0.69516993,0.00000000,0.00000000
0,32000,0.34765816,31.23403931,0.74902344,1.00000000,0.49804688,0.00012876,0.69518757,0.00000000,0.00000000
0,32100,0.34766743,31.27021027,0.74902344,1.00000000,0.49804688,0.00012841,0.69520640,0.00000000,0.00000000
0,32200,0.34767461,31.30690384,0.74951172,1.00000000,0.49902344,0.00012801,0.69522119,0.00000000,0.00000000
0,32300,0.34768206,31.34251976,0.74902344,1.00000000,0.49804688,0.00012764,0.69523650,0.00000000,0.00000000
0,32400,0.34769237,31.37934303,0.74902344,1.00000000,0.49804688,0.00012725,0.69525748,0.00000000,0.00000000
0,32500,0.34769821,31.41506767,0.75000000,1.00000000,0.50000000,0.00012689,0.69526953,0.00000000,0.00000000
0,32600,0.34770799,31.45163345,0.75048828,1.00000000,0.50097656,0.00012652,0.69528937,0.00000000,0.00000000
0,32700,0.34771660,31.48676300,0.74951172,1.00000000,0.49902344,0.00012614,0.69530714,0.00000000,0.00000000
0,32800,0.34772393,31.52038765,0.74902344,1.00000000,0.49804688,0.00012579,0.69532204,0.00000000,0.00000000
0,32900,0.34773195,31.55424309,0.74804688,1.00000000,0.49609375,0.00012545,0.69533849,0.00000000,0.00000000
0,33000,0.34774044,31.58888245,0.74804688,1.00000000,0.49609375,0.00012512,0.69535577,0.00000000,0.00000000
0,33100,0.34774709,31.62211609,0.74804688,1.00000000,0.49609375,0.00012481,0.69536936,0.00000000,0.00000000
0,33200,0.34775603,31.65494156,0.74853516,1.00000000,0.49707031,0.00012448,0.69538754,0.00000000,0.00000000
0,33300,0.34776539,31.68856812,0.74902344,1.00000000,0.49804688,0.00012414,0.69540668,0.00000000,0.00000000
0,33400,0.34777316,31.72090530,0.74902344,1.00000000,0.49804688,0.00012381,0.69542253,0.00000000,0.00000000
0,33500,0.34778142,31.75245667,0.74951172,1.00000000,0.49902344,0.00012350,0.69543934,0.00000000,0.00000000
0,33600,0.34778911,31.78424454,0.74951172,1.00000000,0.49902344,0.00012321,0.69545501,0.00000000,0.00000000
0,33700,0.34779727,31.81637573,0.74951172,1.00000000,0.49902344,0.00012291,0.69547164,0.00000000,0.00000000
0,33800,0.34780711,31.84788895,0.74853516,1.00000000,0.49707031,0.00012260,0.69549161,0.00000000,0.00000000
0,33900,0.34781468,31.88140488,0.74853516,1.00000000,0.49707031,0.00012227,0.69550711,0.00000000,0.00000000
0,34000,0.34782448,31.91382980,0.74804688,1.00000000,0.49609375,0.00012192,0.69552708,0.00000000,0.00000000
0,34100,0.34783483,31.94683647,0.74755859,1.00000000,0.49511719,0.00012154,0.69554806,0.00000000,0.00000000
0,34200,0.34784171,31.98077393,0.74853516,1.00000000,0.49707031,0.00012116,0.69556218,0.00000000,0.00000000
0,34300,0.34785226,32.01594543,0.74755859,1.00000000,0.49511719,0.00012081,0.69558370,0.00000000,0.00000000
0,34400,0.34786093,32.05057526,0.74707031,1.00000000,0.49414062,0.00012044,0.69560146,0.00000000,0.00000000
0,34500,0.34786797,32.08625412,0.74707031,1.00000000,0.49414062,0.00012006,0.69561595,0.00000000,0.00000000
0,34600,0.34787732,32.12169266,0.74658203,1.00000000,0.49316406,0.00011968,0.69563496,0.00000000,0.00000000
0,34700,0.34788710,32.15684509,0.74658203,1.00000000,0.49316406,0.00011931,0.69565493,0.00000000,0.00000000
0,34800,0.34789383,32.19101715,0.74609375,1.00000000,0.49218750,0.00011897,0.69566882,0.00000000,0.00000000
0,34900,0.34790361,32.22500992,0.74609375,1.00000000,0.49218750,0.00011865,0.69568861,0.00000000,0.00000000
0,35000,0.34791315,32.25926971,0.74609375,1.00000000,0.49218750,0.00011832,0.69570798,0.00000000,0.00000000
0,35100,0.34792238,32.29427719,0.74707031,1.00000000,0.49414062,0.00011797,0.69572681,0.00000000,0.00000000
0,35200,0.34793210,32.32823944,0.74707031,1.00000000,0.49414062,0.00011765,0.69574654,0.00000000,0.00000000
0,35300,0.34794080,32.36250687,0.74609375,1.00000000,0.49218750,0.00011732,0.69576424,0.00000000,0.00000000
0,35400,0.34795153,32.39885330,0.74609375,1.00000000,0.49218750,0.00011700,0.69578612,0.00000000,0.00000000
0,35500,0.34795934,32.43453598,0.74462891,1.00000000,0.48925781,0.00011666,0.69580203,0.00000000,0.00000000
0,35600,0.34796971,32.47117233,0.74414062,1.00000000,0.48828125,0.00011634,0.69582307,0.00000000,0.00000000
0,35700,0.34798259,32.50926208,0.74414062,1.00000000,0.48828125,0.00011599,0.69584912,0.00000000,0.00000000
0,35800,0.34799370,32.54716110,0.74462891,1.00000000,0.48925781,0.00011567,0.69587171,0.00000000,0.00000000
0,35900,0.34800494,32.58371353,0.74365234,1.00000000,0.48730469,0.00011533,0.69589448,0.00000000,0.00000000
0,36000,0.34801784,32.62157440,0.74414062,1.00000000,0.48828125,0.00011499,0.69592065,0.00000000,0.00000000
0,36100,0.34802836,32.65751648,0.74316406,1.00000000,0.48632812,0.00011467,0.69594204,0.00000000,0.00000000
0,36200,0.34804383,32.69671631,0.74365234,1.00000000,0.48730469,0.00011432,0.69597328,0.00000000,0.00000000
0,36300,0.34806067,32.73543930,0.74316406,1.00000000,0.48632812,0.00011397,0.69600737,0.00000000,0.00000000
0,36400,0.34807080,32.76972198,0.74316406,1.00000000,0.48632812,0.00011365,0.69602799,0.00000000,0.00000000
0,36500,0.34808704,32.80712891,0.74218750,1.00000000,0.48437500,0.00011328,0.69606078,0.00000000,0.00000000
0,36600,0.34809938,32.84379196,0.74218750,1.00000000,0.48437500,0.00011291,0.69608593,0.00000000,0.00000000
0,36700,0.34811181,32.87890244,0.74267578,1.00000000,0.48535156,0.00011257,0.69611102,0.00000000,0.00000000
0,36800,0.34812528,32.91517639,0.74218750,1.00000000,0.48437500,0.00011220,0.69613838,0.00000000,0.00000000
0,36900,0.34813684,32.94912338,0.74267578,1.00000000,0.48535156,0.00011185,0.69616187,0.00000000,0.00000000
0,37000,0.34814802,32.98326111,0.74267578,1.00000000,0.48535156,0.00011150,0.69618458,0.00000000,0.00000000
0,37100,0.34815991,33.01809311,0.74218750,1.00000000,0.48437500,0.00011113,0.69620860,0.00000000,0.00000000
0,37200,0.34817338,33.05255890,0.74267578,1.00000000,0.48535156,0.00011077,0.69623601,0.00000000,0.00000000
0,37300,0.34818465,33.08631134,0.74267578,1.00000000,0.48535156,0.00011040,0.69625884,0.00000000,0.00000000
0,37400,0.34819305,33.12009048,0.74316406,1.00000000,0.48632812,0.00011007,0.69627607,0.00000000,0.00000000
0,37500,0.34820262,33.15473557,0.74414062,1.00000000,0.48828125,0.00010974,0.69629550,0.00000000,0.00000000
0,37600,0.34821326,33.18842316,0.74414062,1.00000000,0.48828125,0.00010942,0.69631714,0.00000000,0.00000000
0,37700,0.34822339,33.22035980,0.74462891,1.00000000,0.48925781,0.00010908,0.69633776,0.00000000,0.00000000
0,37800,0.34823453,33.25200653,0.74462891,1.00000000,0.48925781,0.00010876,0.69636035,0.00000000,0.00000000
0,37900,0.34824565,33.28620529,0.74365234,1.00000000,0.48730469,0.00010841,0.69638288,0.00000000,0.00000000
0,38000,0.34825289,33.31830978,0.74365234,1.00000000,0.48730469,0.00010810,0.69639778,0.00000000,0.00000000
0,38100,0.34826273,33.35114288,0.74365234,1.00000000,0.48730469,0.00010777,0.69641775,0.00000000,0.00000000
0,38200,0.34827262,33.38401031,0.74462891,1.00000000,0.48925781,0.00010743,0.69643778,0.00000000,0.00000000
0,38300,0.34827977,33.41650391,0.74462891,1.00000000,0.48925781,0.00010712,0.69645238,0.00000000,0.00000000
0,38400,0.34828842,33.44924927,0.74511719,1.00000000,0.49023438,0.00010684,0.69646990,0.00000000,0.00000000
0,38500,0.34829587,33.48270416,0.74560547,1.00000000,0.49121094,0.00010656,0.69648510,0.00000000,0.00000000
0,38600,0.34830511,33.51795578,0.74462891,1.00000000,0.48925781,0.00010625,0.69650400,0.00000000,0.00000000
0,38700,0.34831375,33.55207443,0.74414062,1.00000000,0.48828125,0.00010593,0.69652152,0.00000000,0.00000000
0,38800,0.34832436,33.58717728,0.74365234,1.00000000,0.48730469,0.00010561,0.69654310,0.00000000,0.00000000
0,38900,0.34833509,33.62281418,0.74365234,1.00000000,0.48730469,0.00010529,0.69656497,0.00000000,0.00000000
0,39000,0.34834528,33.65735626,0.74365234,1.00000000,0.48730469,0.00010496,0.69658554,0.00000000,0.00000000
0,39100,0.34835678,33.69235229,0.74414062,1.00000000,0.48828125,0.00010463,0.69660896,0.00000000,0.00000000
0,39200,0.34836611,33.72772598,0.74414062,1.00000000,0.48828125,0.00010432,0.69662786,0.00000000,0.00000000
0,39300,0.34837437,33.76374054,0.74414062,1.00000000,0.48828125,0.00010401,0.69664460,0.00000000,0.00000000
0,39400,0.34838438,33.79961014,0.74462891,1.00000000,0.48925781,0.00010368,0.69666511,0.00000000,0.00000000
0,39500,0.34839135,33.83301163,0.74462891,1.00000000,0.48925781,0.00010339,0.69667935,0.00000000,0.00000000
0,39600,0.34839824,33.86721802,0.74462891,1.00000000,0.48925781,0.00010307,0.69669342,0.00000000,0.00000000
0,39700,0.34840685,33.90216827,0.74609375,1.00000000,0.49218750,0.00010275,0.69671094,0.00000000,0.00000000
0,39800,0.34841511,33.93513107,0.74560547,1.00000000,0.49121094,0.00010245,0.69672775,0.00000000,0.00000000
0,39900,0.34842771,33.96977615,0.74511719,1.00000000,0.49023438,0.00010214,0.69675326,0.00000000,0.00000000
0,40000,0.34844172,34.00505066,0.74511719,1.00000000,0.49023438,0.00010183,0.69678164,0.00000000,0.00000000
0,40100,0.34845349,34.03868103,0.74511719,1.00000000,0.49023438,0.00010151,0.69680542,0.00000000,0.00000000
0,40200,0.34847057,34.07404709,0.74609375,1.00000000,0.49218750,0.00010118,0.69683993,0.00000000,0.00000000
0,40300,0.34848252,34.10778809,0.74658203,1.00000000,0.49316406,0.00010086,0.69686413,0.00000000,0.00000000
0,40400,0.34849712,34.14148331,0.74707031,1.00000000,0.49414062,0.00010053,0.69689375,0.00000000,0.00000000
0,40500,0.34851238,34.17565918,0.74804688,1.00000000,0.49609375,0.00010020,0.69692457,0.00000000,0.00000000
0,40600,0.34852737,34.21175385,0.74804688,1.00000000,0.49609375,0.00009986,0.69695485,0.00000000,0.00000000
0,40700,0.34854335,34.24945831,0.74755859,1.00000000,0.49511719,0.00009954,0.69698715,0.00000000,0.00000000
0,40800,0.34855959,34.28433990,0.74853516,1.00000000,0.49707031,0.00009919,0.69702005,0.00000000,0.00000000
0,40900,0.34857225,34.31793594,0.74902344,1.00000000,0.49804688,0.00009885,0.69704568,0.00000000,0.00000000
0,41000,0.34858793,34.35329437,0.74902344,1.00000000,0.49804688,0.00009851,0.69707727,0.00000000,0.00000000
0,41100,0.34860319,34.38918304,0.74853516,1.00000000,0.49707031,0.00009814,0.69710815,0.00000000,0.00000000
0,41200,0.34861666,34.42525482,0.74853516,1.00000000,0.49707031,0.00009780,0.69713551,0.00000000,0.00000000
0,41300,0.34862667,34.46058655,0.74853516,1.00000000,0.49707031,0.00009747,0.69715583,0.00000000,0.00000000
0,41400,0.34864122,34.49654770,0.74853516,1.00000000,0.49707031,0.00009713,0.69718528,0.00000000,0.00000000
0,41500,0.34865826,34.53329849,0.74853516,1.00000000,0.49707031,0.00009680,0.69721973,0.00000000,0.00000000
0,41600,0.34866899,34.56723404,0.74755859,1.00000000,0.49511719,0.00009645,0.69724154,0.00000000,0.00000000
0,41700,0.34868670,34.60408783,0.74755859,1.00000000,0.49511719,0.00009610,0.69727725,0.00000000,0.00000000
0,41800,0.34869868,34.63820267,0.74755859,1.00000000,0.49511719,0.00009574,0.69730163,0.00000000,0.00000000
0,41900,0.34871608,34.67490387,0.74755859,1.00000000,0.49511719,0.00009538,0.69733685,0.00000000,0.00000000
0,42000,0.34872860,34.70994949,0.74755859,1.00000000,0.49511719,0.00009505,0.69736212,0.00000000,0.00000000
0,42100,0.34874278,34.74441910,0.74755859,1.00000000,0.49511719,0.00009474,0.69739091,0.00000000,0.00000000
0,42200,0.34875497,34.77874756,0.74755859,1.00000000,0.49511719,0.00009444,0.69741553,0.00000000,0.00000000
0,42300,0.34876534,34.81259537,0.74609375,1.00000000,0.49218750,0.00009415,0.69743657,0.00000000,0.00000000
0,42400,0.34877867,34.84855652,0.74609375,1.00000000,0.49218750,0.00009383,0.69746363,0.00000000,0.00000000
0,42500,0.34879464,34.88473511,0.74609375,1.00000000,0.49218750,0.00009351,0.69749576,0.00000000,0.00000000
0,42600,0.34880912,34.92184448,0.74609375,1.00000000,0.49218750,0.00009317,0.69752502,0.00000000,0.00000000
0,42700,0.34882221,34.95726395,0.74511719,1.00000000,0.49023438,0.00009283,0.69755161,0.00000000,0.00000000
0,42800,0.34883618,34.99348068,0.74511719,1.00000000,0.49023438,0.00009249,0.69757992,0.00000000,0.00000000
0,42900,0.34885299,35.03075409,0.74511719,1.00000000,0.49023438,0.00009215,0.69761389,0.00000000,0.00000000
0,43000,0.34886968,35.06754684,0.74511719,1.00000000,0.49023438,0.00009180,0.69764757,0.00000000,0.00000000
0,43100,0.34888446,35.10424423,0.74511719,1.00000000,0.49023438,0.00009146,0.69767737,0.00000000,0.00000000
0,43200,0.34890032,35.14234924,0.74511719,1.00000000,0.49023438,0.00009109,0.69770956,0.00000000,0.00000000
0,43300,0.34891558,35.18067551,0.74511719,1.00000000,0.49023438,0.00009072,0.69774050,0.00000000,0.00000000
0,43400,0.34893221,35.21971893,0.74462891,1.00000000,0.48925781,0.00009037,0.69777405,0.00000000,0.00000000
0,43500,0.34894514,35.25580597,0.74462891,1.00000000,0.48925781,0.00009001,0.69780028,0.00000000,0.00000000
0,43600,0.34895843,35.29199600,0.74462891,1.00000000,0.48925781,0.00008966,0.69782722,0.00000000,0.00000000
0,43700,0.34897551,35.32994843,0.74414062,1.00000000,0.48828125,0.00008930,0.69786167,0.00000000,0.00000000
0,43800,0.34899080,35.36626434,0.74414062,1.00000000,0.48828125,0.00008892,0.69789267,0.00000000,0.00000000
0,43900,0.34900808,35.40303040,0.74414062,1.00000000,0.48828125,0.00008855,0.69792759,0.00000000,0.00000000
0,44000,0.34902191,35.43910217,0.74365234,1.00000000,0.48730469,0.00008817,0.69795567,0.00000000,0.00000000
0,44100,0.34903634,35.47451401,0.74365234,1.00000000,0.48730469,0.00008782,0.69798481,0.00000000,0.00000000
0,44200,0.34905228,35.50955582,0.74365234,1.00000000,0.48730469,0.00008745,0.69801712,0.00000000,0.00000000
0,44300,0.34906816,35.54483795,0.74365234,1.00000000,0.48730469,0.00008710,0.69804931,0.00000000,0.00000000
0,44400,0.34908700,35.58152771,0.74414062,1.00000000,0.48828125,0.00008675,0.69808722,0.00000000,0.00000000
0,44500,0.34910405,35.61688995,0.74365234,1.00000000,0.48730469,0.00008639,0.69812167,0.00000000,0.00000000
0,44600,0.34912130,35.65237427,0.74365234,1.00000000,0.48730469,0.00008604,0.69815660,0.00000000,0.00000000
0,44700,0.34913856,35.68795013,0.74218750,1.00000000,0.48437500,0.00008570,0.69819140,0.00000000,0.00000000
0,44800,0.34915894,35.72138596,0.74218750,1.00000000,0.48437500,0.00008538,0.69823241,0.00000000,0.00000000
0,44900,0.34917897,35.75506210,0.74316406,1.00000000,0.48632812,0.00008505,0.69827294,0.00000000,0.00000000
0,45000,0.34920052,35.79158783,0.74316406,1.00000000,0.48632812,0.00008472,0.69831634,0.00000000,0.00000000
0,45100,0.34922314,35.82803345,0.74316406,1.00000000,0.48632812,0.00008440,0.69836187,0.00000000,0.00000000
0,45200,0.34924167,35.86186218,0.74365234,1.00000000,0.48730469,0.00008407,0.69839931,0.00000000,0.00000000
0,45300,0.34926149,35.89692688,0.74316406,1.00000000,0.48632812,0.00008375,0.69843918,0.00000000,0.00000000
0,45400,0.34928435,35.93383789,0.74316406,1.00000000,0.48632812,0.00008342,0.69848520,0.00000000,0.00000000
0,45500,0.34930593,35.97142792,0.74414062,1.00000000,0.48828125,0.00008310,0.69852877,0.00000000,0.00000000
0,45600,0.34932160,36.00607300,0.74414062,1.00000000,0.48828125,0.00008278,0.69856042,0.00000000,0.00000000
0,45700,0.34934321,36.04217529,0.74414062,1.00000000,0.48828125,0.00008246,0.69860387,0.00000000,0.00000000
0,45800,0.34936249,36.07780838,0.74462891,1.00000000,0.48925781,0.00008215,0.69864279,0.00000000,0.00000000
0,45900,0.34938502,36.11509705,0.74414062,1.00000000,0.48828125,0.00008183,0.69868815,0.00000000,0.00000000
0,46000,0.34940413,36.15115738,0.74414062,1.00000000,0.48828125,0.00008150,0.69872677,0.00000000,0.00000000
0,46100,0.34942281,36.18634033,0.74414062,1.00000000,0.48828125,0.00008119,0.69876450,0.00000000,0.00000000
0,46200,0.34944159,36.22045898,0.74414062,1.00000000,0.48828125,0.00008084,0.69880235,0.00000000,0.00000000
0,46300,0.34946507,36.25245667,0.74414062,1.00000000,0.48828125,0.00008055,0.69884962,0.00000000,0.00000000
0,46400,0.34948927,36.28328705,0.74414062,1.00000000,0.48828125,0.00008025,0.69889838,0.00000000,0.00000000
0,46500,0.34951311,36.31390762,0.74462891,1.00000000,0.48925781,0.00007994,0.69894630,0.00000000,0.00000000
0,46600,0.34953517,36.34420395,0.74462891,1.00000000,0.48925781,0.00007961,0.69899076,0.00000000,0.00000000
0,46700,0.34955758,36.37359619,0.74511719,1.00000000,0.49023438,0.00007927,0.69903588,0.00000000,0.00000000
