seed,epoch,test-loss,total-acc,test-acc_feature0,test-acc_feature1,test-loss_feature0,test-loss_feature1
3,3600,0.69172561,0.50292969,0.51074219,0.49511719,0.68399525,0.69945604
3,3700,0.69201207,0.49804688,0.51074219,0.48535156,0.68412465,0.69989961
3,3800,0.69231313,0.49609375,0.51074219,0.48144531,0.68426389,0.70036244
3,3900,0.69273198,0.49951172,0.51074219,0.48828125,0.68441725,0.70104671
3,4000,0.69324791,0.49902344,0.51074219,0.48730469,0.68461221,0.70188355
3,4100,0.69382101,0.49951172,0.50976562,0.48925781,0.68467772,0.70296425
3,4200,0.69450057,0.50292969,0.51074219,0.49511719,0.68472850,0.70427263
3,4300,0.69535446,0.50585938,0.51171875,0.50000000,0.68491113,0.70579779
3,4400,0.69645900,0.50488281,0.51171875,0.49804688,0.68517888,0.70773900
3,4500,0.69784623,0.50341797,0.51074219,0.49609375,0.68550158,0.71019083
3,4600,0.69937277,0.50048828,0.51074219,0.49023438,0.68581033,0.71293521
3,4700,0.70110387,0.50195312,0.51171875,0.49218750,0.68607837,0.71612942
3,4800,0.70273650,0.50439453,0.51074219,0.49804688,0.68599492,0.71947813
3,4900,0.70485163,0.50439453,0.51171875,0.49707031,0.68607014,0.72363311
3,5000,0.70731467,0.50439453,0.51171875,0.49707031,0.68623656,0.72839278
3,5100,0.70971441,0.50146484,0.51074219,0.49218750,0.68618071,0.73324805
3,5200,0.71230924,0.50195312,0.51171875,0.49218750,0.68626928,0.73834914
3,5300,0.71549594,0.50781250,0.50976562,0.50585938,0.68669963,0.74429238
3,5400,0.71953219,0.50878906,0.50976562,0.50781250,0.68738461,0.75167978
3,5500,0.72313839,0.51123047,0.50976562,0.51269531,0.68769330,0.75858343
3,5600,0.72791332,0.50878906,0.50976562,0.50781250,0.68814760,0.76767910
3,5700,0.73320252,0.50683594,0.51074219,0.50292969,0.68837762,0.77802736
3,5800,0.74006540,0.50732422,0.50878906,0.50585938,0.68952048,0.79061025
3,5900,0.74707043,0.50439453,0.50878906,0.50000000,0.69004214,0.80409867
3,6000,0.75510615,0.50439453,0.50683594,0.50195312,0.69167382,0.81853855
3,6100,0.76730222,0.50488281,0.50683594,0.50292969,0.69343990,0.84116471
3,6200,0.77688050,0.50146484,0.50683594,0.49609375,0.69453502,0.85922599
3,6300,0.79232860,0.50537109,0.50683594,0.50390625,0.69606721,0.88859004
3,6400,0.79758239,0.50683594,0.50683594,0.50683594,0.69677073,0.89839393
3,6500,0.75865090,0.54394531,0.50683594,0.58105469,0.69982052,0.81748122
3,6600,0.61587977,0.63476562,0.50683594,0.76269531,0.71196723,0.51979232
3,6700,0.44078380,0.72998047,0.50683594,0.95312500,0.74440563,0.13716197
3,6800,0.41052818,0.74560547,0.50683594,0.98437500,0.76853770,0.05251875
3,6900,0.40625420,0.74853516,0.50683594,0.99023438,0.78261334,0.02989510
3,7000,0.40647191,0.75097656,0.50683594,0.99511719,0.79245859,0.02048522
3,7100,0.40763026,0.75244141,0.50683594,0.99804688,0.79984862,0.01541186
3,7200,0.40912706,0.75292969,0.50683594,0.99902344,0.80598235,0.01227175
3,7300,0.41066325,0.75341797,0.50683594,1.00000000,0.81117040,0.01015610
3,7400,0.41221482,0.75341797,0.50683594,1.00000000,0.81577063,0.00865895
3,7500,0.41362119,0.75341797,0.50683594,1.00000000,0.81972361,0.00751864
3,7600,0.41489491,0.75341797,0.50683594,1.00000000,0.82317173,0.00661808
3,7700,0.41608468,0.75341797,0.50683594,1.00000000,0.82627106,0.00589823
