,neuroid_id,region,layer,split,value,pc,arr,col,hemisphere,subregion,animal,y,x,row
193,92,V1,classifier.2,1,0.07616320204291904,91,,,,,,,,
194,93,V1,classifier.2,1,-0.1412004134826037,92,,,,,,,,
195,94,V1,classifier.2,1,-0.30081064845077415,93,,,,,,,,
196,95,V1,classifier.2,1,0.3723161190372407,94,,,,,,,,
197,96,V1,classifier.2,1,-0.31197370495474985,95,,,,,,,,
198,97,V1,classifier.2,1,-0.4355412423671613,96,,,,,,,,
199,98,V1,classifier.2,1,0.07589114655069445,97,,,,,,,,
200,99,V1,classifier.2,1,-0.09139175302747476,98,,,,,,,,
201,100,V1,classifier.2,1,-0.40949955731831983,99,,,,,,,,
202,101,V1,classifier.2,1,-0.10669186201143369,100,,,,,,,,
203,102,V1,classifier.2,1,-0.4433723739053005,101,,,,,,,,
204,1,V1,classifier.2,2,0.8161019903839228,0,,,,,,,,
205,2,V1,classifier.2,2,0.6013065283176211,1,,,,,,,,
206,3,V1,classifier.2,2,0.5878836989114922,2,,,,,,,,
207,4,V1,classifier.2,2,0.7656345205864205,3,,,,,,,,
208,5,V1,classifier.2,2,0.47367320803557217,4,,,,,,,,
209,6,V1,classifier.2,2,0.5362790383807293,5,,,,,,,,
210,7,V1,classifier.2,2,0.5289715287545164,6,,,,,,,,
211,8,V1,classifier.2,2,0.8177146859375133,7,,,,,,,,
212,9,V1,classifier.2,2,-0.08398209938976417,8,,,,,,,,
213,10,V1,classifier.2,2,0.5126634071977259,9,,,,,,,,
214,11,V1,classifier.2,2,0.06607871255879492,10,,,,,,,,
215,12,V1,classifier.2,2,-0.06214760382913626,11,,,,,,,,
216,13,V1,classifier.2,2,0.4568143097595499,12,,,,,,,,
217,14,V1,classifier.2,2,0.6251141677483838,13,,,,,,,,
218,15,V1,classifier.2,2,0.3274947404380283,14,,,,,,,,
219,16,V1,classifier.2,2,0.002559504988594353,15,,,,,,,,
220,17,V1,classifier.2,2,0.2833813614607024,16,,,,,,,,
221,18,V1,classifier.2,2,0.6125530625966792,17,,,,,,,,
222,19,V1,classifier.2,2,0.08139387076142163,18,,,,,,,,
223,20,V1,classifier.2,2,-0.2879754515103798,19,,,,,,,,
224,21,V1,classifier.2,2,-0.14576701674509332,20,,,,,,,,
225,22,V1,classifier.2,2,0.11792928320279528,21,,,,,,,,
226,23,V1,classifier.2,2,0.2555810255564799,22,,,,,,,,
227,24,V1,classifier.2,2,-0.3493390287530915,23,,,,,,,,
228,25,V1,classifier.2,2,0.11580293940521516,24,,,,,,,,
229,26,V1,classifier.2,2,-0.022166234278288083,25,,,,,,,,
230,27,V1,classifier.2,2,0.06700112371197522,26,,,,,,,,
231,28,V1,classifier.2,2,0.152590808779935,27,,,,,,,,
232,29,V1,classifier.2,2,-0.2551438052046768,28,,,,,,,,
233,30,V1,classifier.2,2,-0.059383427059900025,29,,,,,,,,
