seed,total-variance,feature0-linear,feature1-xor_xor_xor
2,33.99894714,0.46647401,0.14419975
2,34.07167435,0.46582256,0.14474673
2,34.14240265,0.46518809,0.14528102
2,34.21074295,0.46457981,0.14579562
2,34.27714920,0.46398627,0.14629659
2,34.34154510,0.46341179,0.14678367
2,34.40398788,0.46285274,0.14725595
2,34.46431732,0.46231153,0.14771134
2,34.52342987,0.46178316,0.14815617
2,34.58074951,0.46127141,0.14858667
3,0.11391108,0.02786759,-0.00263459
3,11.32606506,0.71138970,-0.00182359
3,16.64484024,0.74001655,-0.00189805
3,15.97743797,0.73559086,-0.00183217
3,15.93673134,0.73877239,-0.00183202
3,15.92517281,0.74122723,-0.00183347
3,15.93419743,0.74292826,-0.00182782
3,15.94394588,0.74426966,-0.00180899
3,15.95156288,0.74527372,-0.00179608
3,15.96936226,0.74552360,-0.00179111
3,15.98577499,0.74526018,-0.00179369
3,15.99573994,0.74481641,-0.00178390
3,16.01823425,0.74429155,-0.00177510
3,16.03852844,0.74384120,-0.00176586
3,16.06174850,0.74348999,-0.00176364
3,16.08917046,0.74308374,-0.00176154
3,16.11385345,0.74262119,-0.00177033
3,16.14254189,0.74213889,-0.00177710
3,16.17139435,0.74171797,-0.00178521
3,16.20564651,0.74121077,-0.00179410
3,16.24002838,0.74072516,-0.00180452
3,16.27610588,0.74056050,-0.00181540
3,16.32208061,0.74030474,-0.00181944
3,16.36960030,0.73999738,-0.00182237
3,16.41003227,0.73971251,-0.00182883
3,16.45253563,0.73943957,-0.00182772
3,16.49118996,0.73924638,-0.00182504
3,16.53618622,0.73904110,-0.00182736
3,16.57907677,0.73866483,-0.00183045
3,16.62763977,0.73816575,-0.00183540
3,16.67329597,0.73754220,-0.00184725
3,16.72408104,0.73689750,-0.00186974
3,16.78264618,0.73638699,-0.00188474
3,16.83831596,0.73599055,-0.00189367
3,16.89840889,0.73528973,-0.00189930
3,16.96819115,0.73474314,-0.00190416
3,17.04088783,0.73390108,-0.00191091
3,17.12043953,0.73303856,-0.00192237
3,17.19835472,0.73209505,-0.00192932
3,17.28492546,0.73142990,-0.00193574
3,17.37558746,0.73099818,-0.00193237
3,17.46253014,0.73046535,-0.00192174
3,17.56681061,0.73078767,-0.00191713
3,17.66366768,0.73089490,-0.00190574
3,17.73959923,0.73021156,-0.00189562
3,17.84453392,0.72928965,-0.00188463
3,17.93857956,0.72891558,-0.00186662
3,18.02375031,0.72897463,-0.00184069
3,18.10894012,0.72803246,-0.00180306
