seed,epoch,test-loss,total-acc,test-acc_feature0-linear,test-acc_feature1-xor_xor_xor,test-loss_feature0-linear,test-loss_feature1-xor_xor_xor
4,3700,0.35139120,0.73925781,1.00000000,0.47851562,0.00326661,0.69951576
4,3800,0.35153115,0.74072266,1.00000000,0.48144531,0.00326430,0.69979805
4,3900,0.35174137,0.73779297,1.00000000,0.47558594,0.00327581,0.70020694
4,4000,0.35190946,0.74121094,1.00000000,0.48242188,0.00330216,0.70051682
4,4100,0.35212213,0.74121094,1.00000000,0.48242188,0.00330564,0.70093858
4,4200,0.35241377,0.73779297,1.00000000,0.47558594,0.00331382,0.70151377
4,4300,0.35271367,0.73925781,1.00000000,0.47851562,0.00331152,0.70211583
4,4400,0.35304600,0.73828125,1.00000000,0.47656250,0.00330768,0.70278424
4,4500,0.35356396,0.74023438,1.00000000,0.48046875,0.00327707,0.70385081
4,4600,0.35434213,0.73876953,1.00000000,0.47753906,0.00323546,0.70544875
4,4700,0.35480520,0.74121094,1.00000000,0.48242188,0.00322123,0.70638925
4,4800,0.35565585,0.74218750,1.00000000,0.48437500,0.00317711,0.70813459
4,4900,0.35656229,0.73730469,1.00000000,0.47460938,0.00314977,0.70997477
4,5000,0.35770333,0.74072266,1.00000000,0.48144531,0.00312628,0.71228033
4,5100,0.35918176,0.74462891,1.00000000,0.48925781,0.00308150,0.71528196
4,5200,0.36079383,0.74316406,1.00000000,0.48632812,0.00307486,0.71851277
4,5300,0.36263198,0.73974609,1.00000000,0.47949219,0.00305033,0.72221363
4,5400,0.36465818,0.74316406,1.00000000,0.48632812,0.00302338,0.72629297
4,5500,0.36677605,0.74169922,1.00000000,0.48339844,0.00295501,0.73059708
4,5600,0.36922264,0.73828125,1.00000000,0.47656250,0.00288705,0.73555827
4,5700,0.37175465,0.74023438,1.00000000,0.48046875,0.00290432,0.74060488
4,5800,0.37461352,0.73828125,1.00000000,0.47656250,0.00282914,0.74639785
4,5900,0.37778574,0.74023438,1.00000000,0.48046875,0.00278083,0.75279057
4,6000,0.38165450,0.73779297,1.00000000,0.47558594,0.00273651,0.76057249
4,6100,0.38477355,0.73876953,1.00000000,0.47753906,0.00265771,0.76688933
4,6200,0.38896227,0.73974609,1.00000000,0.47949219,0.00262095,0.77530372
4,6300,0.39296073,0.73730469,1.00000000,0.47460938,0.00257697,0.78334445
4,6400,0.39759177,0.73974609,1.00000000,0.47949219,0.00255263,0.79263091
4,6500,0.40234223,0.73632812,1.00000000,0.47265625,0.00257000,0.80211449
4,6600,0.40902913,0.73535156,1.00000000,0.47070312,0.00257054,0.81548768
4,6700,0.41003510,0.74218750,1.00000000,0.48437500,0.00263294,0.81743729
4,6800,0.40717864,0.74218750,1.00000000,0.48437500,0.00268980,0.81166744
4,6900,0.40185350,0.77294922,1.00000000,0.54589844,0.00293771,0.80076927
4,7000,0.39007816,0.78271484,1.00000000,0.56542969,0.00314025,0.77701604
4,7100,0.25898254,0.87695312,1.00000000,0.75390625,0.00389740,0.51406765
4,7200,0.13507396,0.94433594,1.00000000,0.88867188,0.00425878,0.26588917
4,7300,0.04543282,0.98925781,1.00000000,0.97851562,0.00446859,0.08639705
4,7400,0.02289582,0.99560547,1.00000000,0.99121094,0.00487495,0.04091669
4,7500,0.01516319,0.99755859,1.00000000,0.99511719,0.00513138,0.02519501
4,7600,0.01164317,0.99853516,1.00000000,0.99707031,0.00530785,0.01797848
4,7700,0.00968094,0.99902344,1.00000000,0.99804688,0.00541147,0.01395041
4,7800,0.00843376,0.99902344,1.00000000,0.99804688,0.00549069,0.01137684
4,7900,0.00764087,0.99902344,1.00000000,0.99804688,0.00556383,0.00971792
4,8000,0.00703792,0.99951172,1.00000000,0.99902344,0.00561673,0.00845910
4,8100,0.00659925,0.99951172,1.00000000,0.99902344,0.00566688,0.00753162
4,8200,0.00626316,0.99951172,1.00000000,0.99902344,0.00571484,0.00681149
4,8300,0.00600314,0.99951172,1.00000000,0.99902344,0.00575948,0.00624680
4,8400,0.00577228,0.99951172,1.00000000,0.99902344,0.00579317,0.00575139
4,8500,0.00559612,0.99951172,1.00000000,0.99902344,0.00583571,0.00535652
4,8600,0.00543349,0.99951172,1.00000000,0.99902344,0.00586744,0.00499955
